fecha;hrmean
2009-04-07;39,56
2009-04-08;42,04
2009-04-09;50,55
2009-04-10;44,85
2009-04-11;40,89
2009-04-12;40,20
2009-04-13;43,98
2009-04-14;35,02
2009-04-15;36,66
2009-04-16;34,27
2009-04-17;37,53
2009-04-18;34,30
2009-04-19;81,37
2009-04-20;71,52
2009-04-21;43,79
2009-04-22;47,32
2009-04-23;45,93
2009-04-24;44,28
2009-04-25;45,45
2009-04-26;49,03
2009-04-27;60,55
2009-04-28;93,93
2009-04-29;80,61
2009-04-30;89,98
2009-05-01;98,98
2009-05-02;97,93
2009-05-03;98,50
2009-05-04;92,52
2009-05-05;77,56
2009-05-06;79,50
