fecha;radsup
2009-04-07;19,10
2009-04-08;17,56
2009-04-09;18,99
2009-04-10;18,84
2009-04-11;18,50
2009-04-12;18,79
2009-04-13;18,02
2009-04-14;18,26
2009-04-15;13,18
2009-04-16;6,91
2009-04-17;11,55
2009-04-18;13,68
2009-04-19;8,68
2009-04-20;17,12
2009-04-21;17,05
2009-04-22;16,26
2009-04-23;7,77
2009-04-24;14,57
2009-04-25;5,34
2009-04-26;2,76
2009-04-27;4,32
2009-04-28;10,68
2009-04-29;0,94
2009-04-30;1,53
2009-05-01;16,91
2009-05-02;14,86
2009-05-03;1,50
2009-05-04;10,51
2009-05-05;2,89
2009-05-06;5,98
