fecha;radsup
2009-04-07;15,33
2009-04-08;8,10
2009-04-09;15,77
2009-04-10;18,26
2009-04-11;19,13
2009-04-12;18,94
2009-04-13;18,21
2009-04-14;14,46
2009-04-15;15,57
2009-04-16;4,47
2009-04-17;9,90
2009-04-18;17,93
2009-04-19;18,18
2009-04-20;4,28
2009-04-21;6,79
2009-04-22;2,03
2009-04-23;2,08
2009-04-24;7,32
2009-04-25;2,17
2009-04-26;15,90
2009-04-27;17,03
2009-04-28;16,22
2009-04-29;9,19
2009-04-30;17,24
2009-05-01;15,64
2009-05-02;11,86
2009-05-03;7,92
2009-05-04;6,43
2009-05-05;1,34
2009-05-06;8,26
