fecha;tmax
2009-04-07;308,90
2009-04-08;304,20
2009-04-09;302,40
2009-04-10;303,90
2009-04-11;305,40
2009-04-12;304,40
2009-04-13;306,60
2009-04-14;308,10
2009-04-15;309,20
2009-04-16;308,10
2009-04-17;306,80
2009-04-18;305,80
2009-04-19;307,40
2009-04-20;307,70
2009-04-21;308,10
2009-04-22;307,00
2009-04-23;306,30
2009-04-24;306,10
2009-04-25;306,40
2009-04-26;306,40
2009-04-27;305,30
2009-04-28;303,30
2009-04-29;303,80
2009-04-30;301,80
2009-05-01;298,00
2009-05-02;295,80
2009-05-03;299,60
2009-05-04;301,00
2009-05-05;295,10
2009-05-06;297,70
