fecha;hrmean
2003-02-17;78,60
2003-02-18;55,30
2003-02-19;78,20
2003-02-20;97,81
2003-02-21;89,55
2003-02-22;78,10
2003-02-23;69,97
2003-02-24;72,86
2003-02-25;87,86
2003-02-26;76,62
2003-02-27;61,81
2003-02-28;68,37
2003-03-01;72,19
2003-03-02;67,64
2003-03-03;61,84
2003-03-04;52,82
2003-03-05;72,33
2003-03-06;83,50
2003-03-07;95,19
2003-03-08;94,05
2003-03-09;79,77
2003-03-10;68,41
2003-03-11;94,94
2003-03-12;81,54
2003-03-13;77,09
2003-03-14;81,00
2003-03-15;70,67
2003-03-16;70,28
2003-03-17;65,29
2003-03-18;62,50
