fecha;hrmean
2003-02-17;83,44
2003-02-18;53,70
2003-02-19;64,19
2003-02-20;91,13
2003-02-21;49,50
2003-02-22;60,38
2003-02-23;64,29
2003-02-24;93,47
2003-02-25;82,27
2003-02-26;97,64
2003-02-27;84,95
2003-02-28;80,60
2003-03-01;80,38
2003-03-02;77,71
2003-03-03;88,77
2003-03-04;93,97
2003-03-05;92,90
2003-03-06;79,65
2003-03-07;80,60
2003-03-08;65,26
2003-03-09;77,65
2003-03-10;89,92
2003-03-11;92,85
2003-03-12;99,90
2003-03-13;93,17
2003-03-14;94,98
2003-03-15;87,03
2003-03-16;72,82
2003-03-17;71,70
2003-03-18;83,87
