fecha;tmin
2003-02-17;295,00
2003-02-18;293,20
2003-02-19;290,70
2003-02-20;298,00
2003-02-21;291,70
2003-02-22;288,50
2003-02-23;289,80
2003-02-24;292,40
2003-02-25;295,80
2003-02-26;295,90
2003-02-27;295,80
2003-02-28;295,70
2003-03-01;296,20
2003-03-02;296,20
2003-03-03;293,20
2003-03-04;293,00
2003-03-05;291,20
2003-03-06;290,20
2003-03-07;294,10
2003-03-08;292,90
2003-03-09;287,80
2003-03-10;287,70
2003-03-11;290,20
2003-03-12;289,90
2003-03-13;290,00
2003-03-14;290,80
2003-03-15;293,30
2003-03-16;295,10
2003-03-17;295,30
2003-03-18;293,10
