fecha;radsup
2003-02-17;9,70
2003-02-18;26,03
2003-02-19;18,61
2003-02-20;6,69
2003-02-21;25,01
2003-02-22;24,89
2003-02-23;19,56
2003-02-24;5,81
2003-02-25;12,97
2003-02-26;2,06
2003-02-27;15,32
2003-02-28;19,60
2003-03-01;14,03
2003-03-02;15,07
2003-03-03;20,54
2003-03-04;8,56
2003-03-05;16,98
2003-03-06;17,27
2003-03-07;9,62
2003-03-08;22,08
2003-03-09;6,19
2003-03-10;5,77
2003-03-11;3,22
2003-03-12;1,53
2003-03-13;9,06
2003-03-14;10,36
2003-03-15;17,85
2003-03-16;22,84
2003-03-17;22,72
2003-03-18;21,25
