fecha;tmax
2003-02-17;298,80
2003-02-18;303,70
2003-02-19;305,00
2003-02-20;299,20
2003-02-21;298,20
2003-02-22;302,40
2003-02-23;303,40
2003-02-24;304,00
2003-02-25;305,60
2003-02-26;308,50
2003-02-27;311,00
2003-02-28;307,30
2003-03-01;300,20
2003-03-02;304,50
2003-03-03;303,70
2003-03-04;302,30
2003-03-05;300,80
2003-03-06;304,40
2003-03-07;302,00
2003-03-08;299,00
2003-03-09;299,80
2003-03-10;301,80
2003-03-11;305,30
2003-03-12;301,20
2003-03-13;293,90
2003-03-14;298,30
2003-03-15;300,60
2003-03-16;303,60
2003-03-17;303,80
2003-03-18;306,40
