fecha;tmin
2003-02-17;290,00
2003-02-18;289,70
2003-02-19;292,50
2003-02-20;284,80
2003-02-21;283,70
2003-02-22;285,70
2003-02-23;286,70
2003-02-24;288,40
2003-02-25;295,40
2003-02-26;299,30
2003-02-27;300,20
2003-02-28;302,00
2003-03-01;297,10
2003-03-02;292,30
2003-03-03;295,20
2003-03-04;299,50
2003-03-05;302,40
2003-03-06;301,80
2003-03-07;299,70
2003-03-08;300,80
2003-03-09;301,80
2003-03-10;297,20
2003-03-11;300,90
2003-03-12;298,70
2003-03-13;296,50
2003-03-14;297,90
2003-03-15;299,60
2003-03-16;300,90
2003-03-17;290,90
2003-03-18;288,10
