fecha;tmin
2003-02-17;286,10
2003-02-18;292,10
2003-02-19;296,40
2003-02-20;286,10
2003-02-21;286,30
2003-02-22;282,70
2003-02-23;287,60
2003-02-24;291,20
2003-02-25;296,60
2003-02-26;296,80
2003-02-27;296,80
2003-02-28;295,80
2003-03-01;295,40
2003-03-02;296,90
2003-03-03;293,00
2003-03-04;291,60
2003-03-05;294,60
2003-03-06;293,50
2003-03-07;290,00
2003-03-08;288,90
2003-03-09;288,60
2003-03-10;288,90
2003-03-11;292,30
2003-03-12;294,60
2003-03-13;294,20
2003-03-14;296,20
2003-03-15;295,80
2003-03-16;295,50
2003-03-17;295,70
2003-03-18;295,50
