fecha;tmin
2003-02-17;291,60
2003-02-18;290,60
2003-02-19;292,20
2003-02-20;290,40
2003-02-21;286,10
2003-02-22;286,60
2003-02-23;295,20
2003-02-24;296,90
2003-02-25;298,80
2003-02-26;295,40
2003-02-27;293,40
2003-02-28;293,00
2003-03-01;293,80
2003-03-02;295,20
2003-03-03;295,30
2003-03-04;296,90
2003-03-05;296,80
2003-03-06;297,40
2003-03-07;294,70
2003-03-08;290,10
2003-03-09;290,80
2003-03-10;289,00
2003-03-11;288,40
2003-03-12;291,20
2003-03-13;292,50
2003-03-14;293,70
2003-03-15;292,50
2003-03-16;290,10
2003-03-17;290,50
2003-03-18;292,80
