fecha;radsup
2003-02-17;9,50
2003-02-18;26,24
2003-02-19;22,41
2003-02-20;8,56
2003-02-21;9,29
2003-02-22;25,68
2003-02-23;26,44
2003-02-24;23,72
2003-02-25;18,09
2003-02-26;4,90
2003-02-27;22,92
2003-02-28;23,99
2003-03-01;23,62
2003-03-02;22,15
2003-03-03;22,25
2003-03-04;19,93
2003-03-05;20,60
2003-03-06;5,95
2003-03-07;10,91
2003-03-08;22,70
2003-03-09;23,80
2003-03-10;22,41
2003-03-11;19,62
2003-03-12;21,39
2003-03-13;13,29
2003-03-14;10,90
2003-03-15;5,38
2003-03-16;22,74
2003-03-17;23,63
2003-03-18;23,58
