fecha;hrmean
2003-02-10;62,39
2003-02-11;88,33
2003-02-12;96,79
2003-02-13;91,29
2003-02-14;85,09
2003-02-15;75,96
2003-02-16;74,58
2003-02-17;61,98
2003-02-18;53,01
2003-02-19;57,34
2003-02-20;90,74
2003-02-21;92,21
2003-02-22;99,17
2003-02-23;91,50
2003-02-24;84,17
2003-02-25;87,87
2003-02-26;86,43
2003-02-27;81,06
2003-02-28;91,10
2003-03-01;93,84
2003-03-02;81,19
2003-03-03;73,47
2003-03-04;74,05
2003-03-05;93,71
2003-03-06;81,58
2003-03-07;64,70
2003-03-08;87,13
2003-03-09;97,61
2003-03-10;98,82
2003-03-11;98,62
