fecha;tmax
2003-02-10;308,00
2003-02-11;305,50
2003-02-12;301,70
2003-02-13;303,40
2003-02-14;301,60
2003-02-15;305,50
2003-02-16;305,70
2003-02-17;302,80
2003-02-18;307,70
2003-02-19;310,20
2003-02-20;309,10
2003-02-21;309,20
2003-02-22;309,10
2003-02-23;305,60
2003-02-24;302,20
2003-02-25;301,10
2003-02-26;304,90
2003-02-27;308,30
2003-02-28;301,70
2003-03-01;301,00
2003-03-02;301,50
2003-03-03;303,70
2003-03-04;306,60
2003-03-05;304,90
2003-03-06;302,60
2003-03-07;302,30
2003-03-08;303,00
2003-03-09;305,00
2003-03-10;304,80
2003-03-11;306,20
