fecha;tmax
2003-02-10;303,20
2003-02-11;299,60
2003-02-12;300,50
2003-02-13;299,40
2003-02-14;303,20
2003-02-15;307,20
2003-02-16;301,80
2003-02-17;293,70
2003-02-18;298,00
2003-02-19;301,50
2003-02-20;303,90
2003-02-21;303,40
2003-02-22;302,80
2003-02-23;301,20
2003-02-24;302,30
2003-02-25;305,10
2003-02-26;302,90
2003-02-27;306,90
2003-02-28;306,80
2003-03-01;305,70
2003-03-02;307,00
2003-03-03;308,70
2003-03-04;305,30
2003-03-05;308,90
2003-03-06;306,10
2003-03-07;309,10
2003-03-08;303,70
2003-03-09;292,20
2003-03-10;301,40
2003-03-11;306,10
