fecha;tmax
2003-02-10;308,60
2003-02-11;307,00
2003-02-12;313,00
2003-02-13;310,40
2003-02-14;304,70
2003-02-15;304,60
2003-02-16;302,50
2003-02-17;303,20
2003-02-18;308,30
2003-02-19;309,40
2003-02-20;308,70
2003-02-21;306,40
2003-02-22;308,50
2003-02-23;310,60
2003-02-24;311,30
2003-02-25;309,80
2003-02-26;312,50
2003-02-27;309,40
2003-02-28;305,10
2003-03-01;301,50
2003-03-02;308,40
2003-03-03;309,10
2003-03-04;310,20
2003-03-05;309,80
2003-03-06;306,20
2003-03-07;301,30
2003-03-08;300,70
2003-03-09;298,10
2003-03-10;300,30
2003-03-11;302,50
