fecha;tmax
2003-02-10;308,00
2003-02-11;304,90
2003-02-12;299,40
2003-02-13;300,00
2003-02-14;310,10
2003-02-15;310,00
2003-02-16;303,30
2003-02-17;300,60
2003-02-18;306,90
2003-02-19;307,80
2003-02-20;306,80
2003-02-21;303,70
2003-02-22;305,30
2003-02-23;304,00
2003-02-24;305,20
2003-02-25;309,20
2003-02-26;308,60
2003-02-27;308,60
2003-02-28;309,20
2003-03-01;309,20
2003-03-02;309,80
2003-03-03;310,30
2003-03-04;312,40
2003-03-05;310,50
2003-03-06;309,90
2003-03-07;309,20
2003-03-08;305,60
2003-03-09;297,00
2003-03-10;298,00
2003-03-11;298,40
