fecha;tmin
2003-02-10;298,90
2003-02-11;298,60
2003-02-12;299,10
2003-02-13;297,10
2003-02-14;296,90
2003-02-15;297,20
2003-02-16;286,00
2003-02-17;286,00
2003-02-18;283,30
2003-02-19;288,30
2003-02-20;290,90
2003-02-21;294,60
2003-02-22;296,30
2003-02-23;297,60
2003-02-24;295,90
2003-02-25;294,10
2003-02-26;290,80
2003-02-27;288,70
2003-02-28;289,20
2003-03-01;292,80
2003-03-02;295,30
2003-03-03;294,20
2003-03-04;295,50
2003-03-05;294,10
2003-03-06;295,50
2003-03-07;294,30
2003-03-08;293,60
2003-03-09;295,20
2003-03-10;294,50
2003-03-11;294,10
