fecha;tmax
2003-02-10;306,60
2003-02-11;303,70
2003-02-12;308,00
2003-02-13;301,80
2003-02-14;303,30
2003-02-15;305,40
2003-02-16;305,90
2003-02-17;303,80
2003-02-18;299,20
2003-02-19;300,30
2003-02-20;305,00
2003-02-21;301,50
2003-02-22;303,10
2003-02-23;302,10
2003-02-24;299,80
2003-02-25;303,90
2003-02-26;307,00
2003-02-27;301,80
2003-02-28;302,90
2003-03-01;297,60
2003-03-02;296,30
2003-03-03;300,60
2003-03-04;296,40
2003-03-05;300,70
2003-03-06;299,10
2003-03-07;300,40
2003-03-08;299,70
2003-03-09;301,60
2003-03-10;303,80
2003-03-11;304,00
