fecha;hrmean
2003-02-10;60,14
2003-02-11;76,44
2003-02-12;79,46
2003-02-13;91,87
2003-02-14;82,40
2003-02-15;67,59
2003-02-16;62,52
2003-02-17;56,01
2003-02-18;60,92
2003-02-19;55,66
2003-02-20;46,32
2003-02-21;61,85
2003-02-22;99,83
2003-02-23;98,08
2003-02-24;77,66
2003-02-25;67,52
2003-02-26;98,90
2003-02-27;96,21
2003-02-28;92,97
2003-03-01;88,85
2003-03-02;84,32
2003-03-03;73,43
2003-03-04;69,73
2003-03-05;79,38
2003-03-06;70,44
2003-03-07;62,69
2003-03-08;82,58
2003-03-09;68,53
2003-03-10;70,48
2003-03-11;71,19
