fecha;tmin
2003-02-10;300,60
2003-02-11;298,70
2003-02-12;297,00
2003-02-13;296,70
2003-02-14;296,40
2003-02-15;295,60
2003-02-16;295,20
2003-02-17;295,60
2003-02-18;296,90
2003-02-19;295,90
2003-02-20;296,80
2003-02-21;297,40
2003-02-22;298,80
2003-02-23;300,60
2003-02-24;292,40
2003-02-25;292,30
2003-02-26;293,20
2003-02-27;295,90
2003-02-28;296,60
2003-03-01;292,30
2003-03-02;291,10
2003-03-03;291,90
2003-03-04;292,90
2003-03-05;295,40
2003-03-06;295,20
2003-03-07;288,60
2003-03-08;288,40
2003-03-09;291,40
2003-03-10;294,30
2003-03-11;294,90
