fecha;tmin
2009-03-10;293,50
2009-03-11;290,60
2009-03-12;292,80
2009-03-13;297,40
2009-03-14;294,90
2009-03-15;296,30
2009-03-16;299,50
2009-03-17;284,30
2009-03-18;285,90
2009-03-19;286,80
2009-03-20;290,70
2009-03-21;292,10
2009-03-22;293,00
2009-03-23;291,10
2009-03-24;290,90
2009-03-25;291,00
2009-03-26;287,10
2009-03-27;286,20
2009-03-28;285,60
2009-03-29;285,00
2009-03-30;286,10
2009-03-31;288,50
2009-04-01;291,10
2009-04-02;294,10
2009-04-03;294,20
2009-04-04;294,50
2009-04-05;294,70
2009-04-06;291,80
2009-04-07;283,30
2009-04-08;282,60
