fecha;tmin
2009-03-10;295,00
2009-03-11;291,80
2009-03-12;293,50
2009-03-13;295,50
2009-03-14;294,80
2009-03-15;294,00
2009-03-16;293,50
2009-03-17;295,80
2009-03-18;296,20
2009-03-19;291,50
2009-03-20;289,00
2009-03-21;286,80
2009-03-22;287,60
2009-03-23;291,80
2009-03-24;294,70
2009-03-25;292,30
2009-03-26;293,60
2009-03-27;295,00
2009-03-28;287,70
2009-03-29;285,10
2009-03-30;289,20
2009-03-31;287,70
2009-04-01;288,00
2009-04-02;290,40
2009-04-03;294,00
2009-04-04;295,40
2009-04-05;297,30
2009-04-06;294,20
2009-04-07;290,30
2009-04-08;288,40
