fecha;radsup
2009-03-10;16,97
2009-03-11;11,62
2009-03-12;19,16
2009-03-13;22,10
2009-03-14;23,03
2009-03-15;22,13
2009-03-16;20,17
2009-03-17;22,38
2009-03-18;20,38
2009-03-19;13,67
2009-03-20;3,02
2009-03-21;10,85
2009-03-22;11,59
2009-03-23;3,57
2009-03-24;17,87
2009-03-25;16,71
2009-03-26;15,33
2009-03-27;12,64
2009-03-28;18,54
2009-03-29;18,51
2009-03-30;14,69
2009-03-31;17,36
2009-04-01;17,71
2009-04-02;15,60
2009-04-03;17,16
2009-04-04;11,21
2009-04-05;19,64
2009-04-06;18,25
2009-04-07;19,07
2009-04-08;19,48
