fecha;radsup
2009-03-10;18,38
2009-03-11;15,36
2009-03-12;22,48
2009-03-13;22,62
2009-03-14;22,04
2009-03-15;22,85
2009-03-16;22,46
2009-03-17;19,59
2009-03-18;16,31
2009-03-19;21,00
2009-03-20;20,02
2009-03-21;22,29
2009-03-22;22,03
2009-03-23;20,20
2009-03-24;21,36
2009-03-25;6,35
2009-03-26;7,70
2009-03-27;20,08
2009-03-28;21,44
2009-03-29;21,02
2009-03-30;12,70
2009-03-31;14,74
2009-04-01;20,21
2009-04-02;20,18
2009-04-03;13,12
2009-04-04;16,43
2009-04-05;10,83
2009-04-06;21,06
2009-04-07;6,82
2009-04-08;14,94
