fecha;hrmean
2009-03-10;70,18
2009-03-11;62,22
2009-03-12;46,82
2009-03-13;37,00
2009-03-14;41,50
2009-03-15;37,52
2009-03-16;39,03
2009-03-17;79,59
2009-03-18;60,52
2009-03-19;62,47
2009-03-20;66,41
2009-03-21;91,19
2009-03-22;94,93
2009-03-23;95,37
2009-03-24;81,48
2009-03-25;77,58
2009-03-26;63,05
2009-03-27;62,79
2009-03-28;57,87
2009-03-29;54,56
2009-03-30;48,21
2009-03-31;47,74
2009-04-01;51,54
2009-04-02;85,39
2009-04-03;98,24
2009-04-04;97,43
2009-04-05;98,84
2009-04-06;78,95
2009-04-07;61,11
2009-04-08;69,73
