fecha;tmin
2009-03-10;293,90
2009-03-11;292,20
2009-03-12;293,60
2009-03-13;295,50
2009-03-14;294,30
2009-03-15;293,60
2009-03-16;294,70
2009-03-17;285,70
2009-03-18;285,50
2009-03-19;284,80
2009-03-20;287,20
2009-03-21;286,70
2009-03-22;286,10
2009-03-23;291,00
2009-03-24;292,20
2009-03-25;292,20
2009-03-26;291,10
2009-03-27;289,70
2009-03-28;293,00
2009-03-29;295,40
2009-03-30;287,50
2009-03-31;281,70
2009-04-01;282,20
2009-04-02;280,90
2009-04-03;280,30
2009-04-04;281,20
2009-04-05;283,20
2009-04-06;288,30
2009-04-07;292,50
2009-04-08;292,90
