fecha;radsup
2009-03-10;12,33
2009-03-11;20,71
2009-03-12;19,84
2009-03-13;19,26
2009-03-14;17,53
2009-03-15;22,61
2009-03-16;22,59
2009-03-17;2,29
2009-03-18;3,71
2009-03-19;9,28
2009-03-20;7,46
2009-03-21;20,89
2009-03-22;21,52
2009-03-23;16,77
2009-03-24;4,68
2009-03-25;4,32
2009-03-26;6,92
2009-03-27;20,25
2009-03-28;11,84
2009-03-29;1,98
2009-03-30;16,99
2009-03-31;20,48
2009-04-01;21,00
2009-04-02;21,39
2009-04-03;20,64
2009-04-04;21,02
2009-04-05;20,39
2009-04-06;18,79
2009-04-07;9,87
2009-04-08;15,38
