fecha;tmax
2002-12-30;302,00
2002-12-31;298,50
2003-01-01;299,60
2003-01-02;300,10
2003-01-03;302,90
2003-01-04;307,30
2003-01-05;303,20
2003-01-06;300,20
2003-01-07;298,60
2003-01-08;299,90
2003-01-09;301,20
2003-01-10;306,90
2003-01-11;305,10
2003-01-12;304,10
2003-01-13;302,80
2003-01-14;304,00
2003-01-15;308,20
2003-01-16;309,50
2003-01-17;309,00
2003-01-18;309,40
2003-01-19;310,40
2003-01-20;310,70
2003-01-21;313,00
2003-01-22;305,90
2003-01-23;307,80
2003-01-24;310,20
2003-01-25;309,80
2003-01-26;311,70
2003-01-27;310,90
2003-01-28;309,80
