fecha;radsup
2002-12-30;6,37
2002-12-31;4,97
2003-01-01;21,37
2003-01-02;3,69
2003-01-03;16,45
2003-01-04;20,81
2003-01-05;28,04
2003-01-06;25,88
2003-01-07;26,73
2003-01-08;27,86
2003-01-09;28,84
2003-01-10;28,97
2003-01-11;7,71
2003-01-12;6,96
2003-01-13;21,43
2003-01-14;27,00
2003-01-15;25,60
2003-01-16;7,99
2003-01-17;21,25
2003-01-18;27,45
2003-01-19;16,76
2003-01-20;17,68
2003-01-21;28,73
2003-01-22;27,50
2003-01-23;24,03
2003-01-24;19,63
2003-01-25;24,64
2003-01-26;6,66
2003-01-27;16,03
2003-01-28;15,95
