fecha;radsup
2002-12-30;9,48
2002-12-31;11,86
2003-01-01;22,25
2003-01-02;4,31
2003-01-03;23,25
2003-01-04;24,03
2003-01-05;19,81
2003-01-06;22,06
2003-01-07;27,99
2003-01-08;29,42
2003-01-09;29,12
2003-01-10;28,43
2003-01-11;25,04
2003-01-12;27,94
2003-01-13;25,02
2003-01-14;23,90
2003-01-15;26,04
2003-01-16;25,96
2003-01-17;23,62
2003-01-18;22,73
2003-01-19;11,65
2003-01-20;5,29
2003-01-21;19,96
2003-01-22;24,85
2003-01-23;14,24
2003-01-24;26,05
2003-01-25;26,35
2003-01-26;27,42
2003-01-27;11,06
2003-01-28;22,09
