fecha;tmax
2002-12-30;302,90
2002-12-31;302,30
2003-01-01;296,00
2003-01-02;299,60
2003-01-03;299,40
2003-01-04;300,30
2003-01-05;301,30
2003-01-06;302,40
2003-01-07;303,40
2003-01-08;301,00
2003-01-09;301,00
2003-01-10;302,10
2003-01-11;303,90
2003-01-12;305,60
2003-01-13;305,00
2003-01-14;302,50
2003-01-15;303,10
2003-01-16;305,00
2003-01-17;308,10
2003-01-18;311,60
2003-01-19;312,70
2003-01-20;311,80
2003-01-21;310,50
2003-01-22;304,10
2003-01-23;309,30
2003-01-24;309,60
2003-01-25;303,20
2003-01-26;306,80
2003-01-27;310,40
2003-01-28;309,80
