fecha;hrmean
2002-12-30;79,93
2002-12-31;91,20
2003-01-01;91,92
2003-01-02;97,59
2003-01-03;96,65
2003-01-04;93,45
2003-01-05;86,47
2003-01-06;74,16
2003-01-07;71,06
2003-01-08;70,88
2003-01-09;73,91
2003-01-10;84,67
2003-01-11;96,74
2003-01-12;78,21
2003-01-13;81,97
2003-01-14;84,02
2003-01-15;77,29
2003-01-16;76,90
2003-01-17;80,50
2003-01-18;75,11
2003-01-19;67,81
2003-01-20;64,53
2003-01-21;58,66
2003-01-22;57,11
2003-01-23;57,36
2003-01-24;57,97
2003-01-25;54,11
2003-01-26;63,52
2003-01-27;64,83
2003-01-28;56,33
