fecha;radsup
2002-12-30;9,39
2002-12-31;12,80
2003-01-01;15,77
2003-01-02;22,19
2003-01-03;19,99
2003-01-04;25,00
2003-01-05;29,25
2003-01-06;28,03
2003-01-07;28,28
2003-01-08;29,10
2003-01-09;28,94
2003-01-10;24,00
2003-01-11;21,67
2003-01-12;16,93
2003-01-13;23,17
2003-01-14;27,19
2003-01-15;25,69
2003-01-16;27,59
2003-01-17;28,96
2003-01-18;25,62
2003-01-19;18,37
2003-01-20;24,13
2003-01-21;23,39
2003-01-22;10,69
2003-01-23;10,34
2003-01-24;20,70
2003-01-25;3,79
2003-01-26;23,60
2003-01-27;26,42
2003-01-28;26,65
