fecha;radsup
2002-12-30;7,34
2002-12-31;8,86
2003-01-01;12,82
2003-01-02;15,83
2003-01-03;13,26
2003-01-04;28,09
2003-01-05;29,34
2003-01-06;29,35
2003-01-07;22,77
2003-01-08;28,31
2003-01-09;27,64
2003-01-10;27,59
2003-01-11;25,55
2003-01-12;24,73
2003-01-13;27,55
2003-01-14;21,62
2003-01-15;25,43
2003-01-16;5,80
2003-01-17;23,96
2003-01-18;21,21
2003-01-19;4,93
2003-01-20;11,50
2003-01-21;16,56
2003-01-22;19,44
2003-01-23;24,44
2003-01-24;21,73
2003-01-25;24,88
2003-01-26;23,70
2003-01-27;24,57
2003-01-28;24,49
