fecha;hrmean
2002-12-30;88,87
2002-12-31;91,48
2003-01-01;92,39
2003-01-02;92,39
2003-01-03;85,89
2003-01-04;80,74
2003-01-05;74,75
2003-01-06;65,63
2003-01-07;64,75
2003-01-08;68,85
2003-01-09;66,38
2003-01-10;60,05
2003-01-11;68,58
2003-01-12;65,34
2003-01-13;64,39
2003-01-14;61,51
2003-01-15;58,02
2003-01-16;71,62
2003-01-17;93,58
2003-01-18;98,82
2003-01-19;94,16
2003-01-20;87,66
2003-01-21;77,14
2003-01-22;73,45
2003-01-23;71,44
2003-01-24;70,18
2003-01-25;67,84
2003-01-26;63,14
2003-01-27;62,10
2003-01-28;61,95
