fecha;tmin
2002-12-30;298,40
2002-12-31;297,00
2003-01-01;295,60
2003-01-02;294,90
2003-01-03;290,50
2003-01-04;287,30
2003-01-05;287,70
2003-01-06;289,60
2003-01-07;290,60
2003-01-08;294,60
2003-01-09;296,80
2003-01-10;296,40
2003-01-11;293,40
2003-01-12;288,90
2003-01-13;286,90
2003-01-14;290,60
2003-01-15;290,80
2003-01-16;289,80
2003-01-17;291,90
2003-01-18;293,70
2003-01-19;298,10
2003-01-20;300,90
2003-01-21;300,80
2003-01-22;302,70
2003-01-23;303,50
2003-01-24;301,60
2003-01-25;299,20
2003-01-26;297,50
2003-01-27;297,30
2003-01-28;299,40
