fecha;tmin
2002-12-30;295,70
2002-12-31;294,50
2003-01-01;294,50
2003-01-02;293,60
2003-01-03;294,70
2003-01-04;295,40
2003-01-05;295,50
2003-01-06;294,90
2003-01-07;294,50
2003-01-08;293,20
2003-01-09;294,50
2003-01-10;296,10
2003-01-11;296,10
2003-01-12;295,00
2003-01-13;296,50
2003-01-14;298,10
2003-01-15;299,60
2003-01-16;299,30
2003-01-17;300,80
2003-01-18;294,00
2003-01-19;292,90
2003-01-20;296,10
2003-01-21;298,20
2003-01-22;296,90
2003-01-23;296,90
2003-01-24;295,50
2003-01-25;294,40
2003-01-26;292,90
2003-01-27;295,10
2003-01-28;294,80
