fecha;radsup
2003-02-24;24,90
2003-02-25;20,43
2003-02-26;18,76
2003-02-27;19,64
2003-02-28;23,44
2003-03-01;22,16
2003-03-02;16,14
2003-03-03;18,88
2003-03-04;11,03
2003-03-05;12,01
2003-03-06;7,20
2003-03-07;3,50
2003-03-08;8,80
2003-03-09;20,69
2003-03-10;21,77
2003-03-11;17,72
2003-03-12;23,27
2003-03-13;23,42
2003-03-14;23,16
2003-03-15;23,06
2003-03-16;22,22
2003-03-17;13,34
2003-03-18;16,02
2003-03-19;16,85
2003-03-20;18,63
2003-03-21;13,28
2003-03-22;3,13
2003-03-23;18,17
2003-03-24;20,70
2003-03-25;20,40
