fecha;radsup
2003-02-24;25,12
2003-02-25;20,71
2003-02-26;11,71
2003-02-27;15,53
2003-02-28;21,90
2003-03-01;23,47
2003-03-02;21,54
2003-03-03;15,58
2003-03-04;19,48
2003-03-05;17,86
2003-03-06;16,86
2003-03-07;15,46
2003-03-08;18,64
2003-03-09;10,73
2003-03-10;23,28
2003-03-11;24,12
2003-03-12;22,63
2003-03-13;23,58
2003-03-14;23,66
2003-03-15;22,92
2003-03-16;16,46
2003-03-17;8,36
2003-03-18;5,22
2003-03-19;21,67
2003-03-20;21,51
2003-03-21;20,77
2003-03-22;3,07
2003-03-23;14,15
2003-03-24;17,98
2003-03-25;1,99
