fecha;tmax
2003-02-24;308,40
2003-02-25;308,80
2003-02-26;308,10
2003-02-27;310,20
2003-02-28;310,90
2003-03-01;311,90
2003-03-02;309,90
2003-03-03;306,80
2003-03-04;299,70
2003-03-05;301,10
2003-03-06;303,70
2003-03-07;303,40
2003-03-08;301,80
2003-03-09;302,30
2003-03-10;305,90
2003-03-11;306,70
2003-03-12;301,30
2003-03-13;302,10
2003-03-14;305,40
2003-03-15;307,80
2003-03-16;301,60
2003-03-17;297,20
2003-03-18;299,80
2003-03-19;302,30
2003-03-20;303,40
2003-03-21;301,90
2003-03-22;303,90
2003-03-23;298,30
2003-03-24;298,10
2003-03-25;296,00
