fecha;tmax
2003-02-24;309,40
2003-02-25;308,40
2003-02-26;308,60
2003-02-27;310,10
2003-02-28;311,90
2003-03-01;311,10
2003-03-02;312,10
2003-03-03;310,30
2003-03-04;304,30
2003-03-05;303,50
2003-03-06;300,90
2003-03-07;297,00
2003-03-08;296,10
2003-03-09;298,60
2003-03-10;297,20
2003-03-11;298,30
2003-03-12;301,80
2003-03-13;302,70
2003-03-14;304,20
2003-03-15;305,30
2003-03-16;306,10
2003-03-17;307,50
2003-03-18;306,90
2003-03-19;308,80
2003-03-20;308,80
2003-03-21;304,40
2003-03-22;298,60
2003-03-23;297,20
2003-03-24;298,30
2003-03-25;300,70
