fecha;tmin
2003-02-24;292,00
2003-02-25;297,00
2003-02-26;298,40
2003-02-27;299,20
2003-02-28;301,70
2003-03-01;300,00
2003-03-02;301,20
2003-03-03;298,70
2003-03-04;293,60
2003-03-05;293,70
2003-03-06;294,30
2003-03-07;294,10
2003-03-08;293,50
2003-03-09;292,70
2003-03-10;292,30
2003-03-11;291,30
2003-03-12;292,40
2003-03-13;294,10
2003-03-14;295,70
2003-03-15;299,00
2003-03-16;288,80
2003-03-17;287,00
2003-03-18;290,60
2003-03-19;294,10
2003-03-20;292,70
2003-03-21;292,00
2003-03-22;293,70
2003-03-23;293,10
2003-03-24;294,40
2003-03-25;294,50
