fecha;radsup
2003-02-24;24,54
2003-02-25;20,71
2003-02-26;17,51
2003-02-27;20,00
2003-02-28;14,13
2003-03-01;21,33
2003-03-02;11,05
2003-03-03;14,52
2003-03-04;9,76
2003-03-05;5,04
2003-03-06;11,28
2003-03-07;19,60
2003-03-08;19,90
2003-03-09;20,90
2003-03-10;21,95
2003-03-11;21,27
2003-03-12;19,08
2003-03-13;22,62
2003-03-14;21,95
2003-03-15;17,38
2003-03-16;3,57
2003-03-17;21,71
2003-03-18;18,64
2003-03-19;8,27
2003-03-20;21,23
2003-03-21;20,81
2003-03-22;4,81
2003-03-23;10,68
2003-03-24;10,53
2003-03-25;15,87
