fecha;tmax
2003-02-24;307,90
2003-02-25;308,70
2003-02-26;308,90
2003-02-27;309,20
2003-02-28;310,60
2003-03-01;311,30
2003-03-02;311,80
2003-03-03;310,40
2003-03-04;310,20
2003-03-05;310,80
2003-03-06;309,70
2003-03-07;310,10
2003-03-08;310,00
2003-03-09;304,50
2003-03-10;302,40
2003-03-11;302,20
2003-03-12;302,10
2003-03-13;303,70
2003-03-14;308,50
2003-03-15;310,50
2003-03-16;311,00
2003-03-17;308,50
2003-03-18;304,10
2003-03-19;300,30
2003-03-20;300,80
2003-03-21;305,10
2003-03-22;299,60
2003-03-23;305,30
2003-03-24;308,40
2003-03-25;301,70
