fecha;tmin
2003-02-24;293,50
2003-02-25;297,10
2003-02-26;297,70
2003-02-27;299,00
2003-02-28;299,30
2003-03-01;299,50
2003-03-02;299,90
2003-03-03;294,70
2003-03-04;293,70
2003-03-05;293,20
2003-03-06;293,10
2003-03-07;292,50
2003-03-08;292,30
2003-03-09;291,00
2003-03-10;294,10
2003-03-11;296,50
2003-03-12;294,70
2003-03-13;294,60
2003-03-14;294,30
2003-03-15;291,00
2003-03-16;288,00
2003-03-17;288,00
2003-03-18;287,90
2003-03-19;288,10
2003-03-20;293,10
2003-03-21;290,90
2003-03-22;291,20
2003-03-23;292,10
2003-03-24;291,40
2003-03-25;292,40
