fecha;tmin
2003-02-24;288,40
2003-02-25;295,30
2003-02-26;298,50
2003-02-27;299,70
2003-02-28;300,10
2003-03-01;299,80
2003-03-02;303,20
2003-03-03;301,30
2003-03-04;298,60
2003-03-05;295,70
2003-03-06;295,10
2003-03-07;295,90
2003-03-08;295,70
2003-03-09;292,50
2003-03-10;293,10
2003-03-11;292,70
2003-03-12;294,10
2003-03-13;296,20
2003-03-14;294,40
2003-03-15;297,30
2003-03-16;296,60
2003-03-17;296,80
2003-03-18;296,90
2003-03-19;296,30
2003-03-20;297,70
2003-03-21;299,10
2003-03-22;293,60
2003-03-23;291,10
2003-03-24;289,50
2003-03-25;294,70
