fecha;tmax
2003-04-14;299,00
2003-04-15;301,30
2003-04-16;301,40
2003-04-17;297,20
2003-04-18;293,70
2003-04-19;293,40
2003-04-20;292,60
2003-04-21;293,70
2003-04-22;299,00
2003-04-23;299,50
2003-04-24;302,90
2003-04-25;303,90
2003-04-26;298,10
2003-04-27;296,10
2003-04-28;293,80
2003-04-29;292,90
2003-04-30;293,10
2003-05-01;291,10
2003-05-02;291,70
2003-05-03;293,60
2003-05-04;293,80
2003-05-05;294,00
2003-05-06;296,40
2003-05-07;293,50
2003-05-08;298,80
2003-05-09;293,00
2003-05-10;291,90
2003-05-11;293,60
2003-05-12;293,80
2003-05-13;293,10
