fecha;hrmean
2003-04-14;68,21
2003-04-15;68,37
2003-04-16;69,46
2003-04-17;85,83
2003-04-18;88,11
2003-04-19;78,15
2003-04-20;80,33
2003-04-21;78,03
2003-04-22;94,92
2003-04-23;96,78
2003-04-24;80,03
2003-04-25;89,01
2003-04-26;92,70
2003-04-27;89,32
2003-04-28;100,29
2003-04-29;96,54
2003-04-30;94,37
2003-05-01;91,18
2003-05-02;88,18
2003-05-03;88,52
2003-05-04;96,31
2003-05-05;98,95
2003-05-06;79,05
2003-05-07;83,28
2003-05-08;87,31
2003-05-09;95,76
2003-05-10;93,97
2003-05-11;94,36
2003-05-12;98,40
2003-05-13;94,15
