fecha;tmin
2003-04-14;282,50
2003-04-15;285,20
2003-04-16;287,30
2003-04-17;289,10
2003-04-18;288,80
2003-04-19;286,20
2003-04-20;282,20
2003-04-21;284,70
2003-04-22;285,00
2003-04-23;291,90
2003-04-24;293,40
2003-04-25;294,60
2003-04-26;293,10
2003-04-27;293,20
2003-04-28;293,50
2003-04-29;296,20
2003-04-30;295,70
2003-05-01;293,40
2003-05-02;292,30
2003-05-03;292,00
2003-05-04;289,10
2003-05-05;288,70
2003-05-06;290,20
2003-05-07;292,40
2003-05-08;293,50
2003-05-09;293,20
2003-05-10;289,90
2003-05-11;287,40
2003-05-12;288,50
2003-05-13;285,10
