fecha;velviento
2003-04-14;1,70
2003-04-15;1,99
2003-04-16;1,79
2003-04-17;2,38
2003-04-18;4,98
2003-04-19;4,31
2003-04-20;2,43
2003-04-21;1,41
2003-04-22;2,13
2003-04-23;1,97
2003-04-24;2,14
2003-04-25;1,74
2003-04-26;4,69
2003-04-27;3,52
2003-04-28;1,71
2003-04-29;1,70
2003-04-30;2,04
2003-05-01;1,60
2003-05-02;1,09
2003-05-03;3,07
2003-05-04;2,43
2003-05-05;3,48
2003-05-06;2,69
2003-05-07;3,34
2003-05-08;2,22
2003-05-09;1,68
2003-05-10;3,21
2003-05-11;3,30
2003-05-12;1,42
2003-05-13;2,73
