fecha;tmin
2003-04-14;282,00
2003-04-15;285,10
2003-04-16;286,90
2003-04-17;291,30
2003-04-18;286,70
2003-04-19;285,10
2003-04-20;281,80
2003-04-21;278,30
2003-04-22;280,90
2003-04-23;282,00
2003-04-24;289,00
2003-04-25;291,80
2003-04-26;289,00
2003-04-27;286,00
2003-04-28;281,60
2003-04-29;280,30
2003-04-30;282,90
2003-05-01;285,20
2003-05-02;285,20
2003-05-03;286,50
2003-05-04;289,90
2003-05-05;284,80
2003-05-06;284,10
2003-05-07;283,20
2003-05-08;278,60
2003-05-09;281,60
2003-05-10;286,80
2003-05-11;284,90
2003-05-12;287,40
2003-05-13;290,50
