fecha;tmax
2003-04-14;297,90
2003-04-15;301,30
2003-04-16;301,90
2003-04-17;294,50
2003-04-18;292,90
2003-04-19;291,40
2003-04-20;293,70
2003-04-21;295,70
2003-04-22;292,40
2003-04-23;296,60
2003-04-24;294,70
2003-04-25;296,80
2003-04-26;295,20
2003-04-27;296,70
2003-04-28;297,20
2003-04-29;297,90
2003-04-30;292,70
2003-05-01;290,70
2003-05-02;293,20
2003-05-03;286,80
2003-05-04;291,60
2003-05-05;297,50
2003-05-06;296,40
2003-05-07;297,10
2003-05-08;300,80
2003-05-09;295,90
2003-05-10;295,20
2003-05-11;295,00
2003-05-12;292,10
2003-05-13;289,20
