fecha;radsup
2003-04-14;19,35
2003-04-15;19,06
2003-04-16;17,54
2003-04-17;11,44
2003-04-18;13,95
2003-04-19;15,60
2003-04-20;17,49
2003-04-21;18,12
2003-04-22;16,44
2003-04-23;9,58
2003-04-24;15,25
2003-04-25;16,14
2003-04-26;4,57
2003-04-27;3,24
2003-04-28;0,70
2003-04-29;3,09
2003-04-30;0,66
2003-05-01;14,28
2003-05-02;16,54
2003-05-03;16,28
2003-05-04;6,58
2003-05-05;2,54
2003-05-06;14,07
2003-05-07;3,45
2003-05-08;7,71
2003-05-09;7,30
2003-05-10;15,24
2003-05-11;15,25
2003-05-12;14,31
2003-05-13;4,21
