fecha;precip
2003-04-14;0,00
2003-04-15;0,00
2003-04-16;2,44
2003-04-17;19,57
2003-04-18;0,00
2003-04-19;0,00
2003-04-20;0,00
2003-04-21;0,00
2003-04-22;0,09
2003-04-23;2,70
2003-04-24;0,06
2003-04-25;0,00
2003-04-26;8,92
2003-04-27;10,91
2003-04-28;20,93
2003-04-29;9,91
2003-04-30;31,80
2003-05-01;0,04
2003-05-02;0,00
2003-05-03;0,06
2003-05-04;5,62
2003-05-05;11,97
2003-05-06;0,06
2003-05-07;17,99
2003-05-08;40,50
2003-05-09;0,50
2003-05-10;0,00
2003-05-11;0,00
2003-05-12;0,00
2003-05-13;1,30
