fecha;velviento
2003-04-14;1,91
2003-04-15;1,77
2003-04-16;2,43
2003-04-17;2,37
2003-04-18;3,89
2003-04-19;1,92
2003-04-20;2,18
2003-04-21;2,40
2003-04-22;1,50
2003-04-23;3,43
2003-04-24;2,11
2003-04-25;1,54
2003-04-26;1,62
2003-04-27;2,58
2003-04-28;1,59
2003-04-29;1,58
2003-04-30;2,21
2003-05-01;1,47
2003-05-02;2,05
2003-05-03;2,58
2003-05-04;2,44
2003-05-05;0,83
2003-05-06;2,14
2003-05-07;2,00
2003-05-08;2,01
2003-05-09;3,22
2003-05-10;2,15
2003-05-11;3,52
2003-05-12;2,56
2003-05-13;3,34
