fecha;tmax
2008-12-15;310,00
2008-12-16;312,30
2008-12-17;311,30
2008-12-18;315,00
2008-12-19;314,40
2008-12-20;310,60
2008-12-21;311,60
2008-12-22;318,70
2008-12-23;304,00
2008-12-24;303,80
2008-12-25;309,20
2008-12-26;309,30
2008-12-27;308,70
2008-12-28;309,50
2008-12-29;315,00
2008-12-30;309,50
2008-12-31;310,80
2009-01-01;310,60
2009-01-02;312,00
2009-01-03;313,30
2009-01-04;313,00
2009-01-05;307,90
2009-01-06;306,50
2009-01-07;307,30
2009-01-08;312,70
2009-01-09;310,40
2009-01-10;309,20
2009-01-11;304,30
2009-01-12;310,50
2009-01-13;314,60
