fecha;hrmean
2008-12-15;37,61
2008-12-16;37,75
2008-12-17;41,18
2008-12-18;49,77
2008-12-19;44,78
2008-12-20;36,41
2008-12-21;33,58
2008-12-22;37,39
2008-12-23;74,18
2008-12-24;83,21
2008-12-25;60,36
2008-12-26;53,17
2008-12-27;43,73
2008-12-28;35,95
2008-12-29;40,97
2008-12-30;40,13
2008-12-31;36,71
2009-01-01;34,28
2009-01-02;40,68
2009-01-03;87,34
2009-01-04;62,22
2009-01-05;49,16
2009-01-06;43,41
2009-01-07;40,69
2009-01-08;40,36
2009-01-09;51,90
2009-01-10;85,98
2009-01-11;98,52
2009-01-12;82,78
2009-01-13;61,12
