fecha;radsup
2008-12-15;28,81
2008-12-16;29,20
2008-12-17;27,21
2008-12-18;17,03
2008-12-19;13,16
2008-12-20;23,75
2008-12-21;26,26
2008-12-22;26,36
2008-12-23;8,74
2008-12-24;18,28
2008-12-25;15,79
2008-12-26;13,21
2008-12-27;24,30
2008-12-28;8,52
2008-12-29;27,71
2008-12-30;11,50
2008-12-31;28,49
2009-01-01;10,91
2009-01-02;25,49
2009-01-03;29,39
2009-01-04;17,90
2009-01-05;29,63
2009-01-06;28,58
2009-01-07;18,00
2009-01-08;20,22
2009-01-09;17,73
2009-01-10;14,59
2009-01-11;27,71
2009-01-12;26,76
2009-01-13;22,35
