fecha;radsup
2008-12-15;27,97
2008-12-16;28,78
2008-12-17;13,89
2008-12-18;11,84
2008-12-19;20,40
2008-12-20;28,78
2008-12-21;24,59
2008-12-22;15,29
2008-12-23;15,80
2008-12-24;20,05
2008-12-25;28,98
2008-12-26;29,21
2008-12-27;29,22
2008-12-28;29,49
2008-12-29;27,62
2008-12-30;28,75
2008-12-31;24,91
2009-01-01;26,07
2009-01-02;18,20
2009-01-03;2,91
2009-01-04;20,70
2009-01-05;29,67
2009-01-06;28,82
2009-01-07;29,32
2009-01-08;19,60
2009-01-09;9,05
2009-01-10;4,34
2009-01-11;6,64
2009-01-12;15,46
2009-01-13;15,50
