fecha;hrmean
2008-12-15;42,07
2008-12-16;40,01
2008-12-17;38,61
2008-12-18;38,83
2008-12-19;36,88
2008-12-20;44,78
2008-12-21;48,91
2008-12-22;47,60
2008-12-23;61,05
2008-12-24;87,88
2008-12-25;62,59
2008-12-26;43,61
2008-12-27;36,65
2008-12-28;40,76
2008-12-29;40,46
2008-12-30;44,54
2008-12-31;55,58
2009-01-01;51,43
2009-01-02;41,00
2009-01-03;39,56
2009-01-04;41,59
2009-01-05;74,19
2009-01-06;66,60
2009-01-07;59,94
2009-01-08;61,81
2009-01-09;62,05
2009-01-10;44,11
2009-01-11;46,27
2009-01-12;35,53
2009-01-13;41,87
