fecha;hrmean
2008-12-15;50,04
2008-12-16;38,83
2008-12-17;38,19
2008-12-18;39,20
2008-12-19;42,88
2008-12-20;39,02
2008-12-21;42,38
2008-12-22;43,59
2008-12-23;51,80
2008-12-24;88,61
2008-12-25;65,47
2008-12-26;46,41
2008-12-27;47,49
2008-12-28;59,54
2008-12-29;63,01
2008-12-30;51,82
2008-12-31;40,96
2009-01-01;45,96
2009-01-02;44,57
2009-01-03;40,40
2009-01-04;42,38
2009-01-05;38,93
2009-01-06;35,77
2009-01-07;35,52
2009-01-08;36,24
2009-01-09;35,42
2009-01-10;32,48
2009-01-11;31,70
2009-01-12;32,88
2009-01-13;34,29
