fecha;tmin
2008-12-15;297,90
2008-12-16;296,50
2008-12-17;295,60
2008-12-18;298,00
2008-12-19;297,20
2008-12-20;297,40
2008-12-21;299,70
2008-12-22;295,20
2008-12-23;294,90
2008-12-24;293,50
2008-12-25;294,70
2008-12-26;297,50
2008-12-27;297,20
2008-12-28;297,10
2008-12-29;296,10
2008-12-30;297,80
2008-12-31;296,50
2009-01-01;299,40
2009-01-02;296,40
2009-01-03;298,30
2009-01-04;299,20
2009-01-05;303,60
2009-01-06;302,40
2009-01-07;296,20
2009-01-08;297,60
2009-01-09;289,10
2009-01-10;286,60
2009-01-11;287,30
2009-01-12;286,70
2009-01-13;290,10
